-83.300000,0.596267,-4.613221,6.542593,-2.996046,1.335253,2.978428,
-96.100000,0.596068,-3.528917,7.957624,-3.004891,2.973944,2.954559,
-86.800000,0.596108,-4.935096,6.174697,-2.991485,1.567914,2.963939,
-89.300000,0.596194,-4.483615,6.197814,-2.990579,1.421012,2.992899,
-89.800000,0.595924,-3.625892,6.665526,-0.903032,1.060132,2.998855,
-84.000000,0.595933,-4.781085,6.748904,-2.996227,1.410115,2.977078,
-97.600000,0.595958,-5.252743,6.219450,-3.002585,2.192352,2.968531,
-95.100000,0.596108,-4.935096,6.174697,-3.000000,1.308904,2.963939,
-90.500000,0.596091,-5.270763,6.152228,-2.992269,1.320924,2.929195,
-96.500000,0.597052,-4.630162,5.470749,-3.023895,1.127142,2.948545,
-98.500000,0.595986,-4.672074,6.217190,-2.993780,1.353507,2.961429,
-90.500000,0.596139,-3.705149,5.885564,-3.016528,0.513083,2.973822,
-88.500000,0.600000,-4.935096,6.174697,-2.991485,1.308904,2.963939,
-98.700000,0.596025,-4.988382,6.181863,-2.991919,1.213935,2.927601,
-84.600000,0.596297,-4.816500,5.026429,-3.015286,1.548508,2.961797,
-92.900000,0.596357,-4.440481,6.245080,-2.992937,1.437916,2.979376,
-84.000000,0.595842,-4.151366,6.422063,-3.013129,-0.255344,2.959890,
-94.400000,0.596108,-6.000000,6.174697,-2.991485,1.308904,2.963939,
-89.400000,0.596136,-4.747247,6.179396,-2.990807,1.380944,2.957487,
-96.800000,0.596374,-4.083003,7.969773,-0.665190,1.376025,2.991597,
-97.500000,0.596187,-5.001980,6.841050,-2.992713,1.277376,2.955067,
-86.600000,0.595973,-4.871110,7.989481,-2.997412,2.970734,2.957051,
-96.200000,0.596108,-4.098030,6.174697,-2.991485,1.308904,2.963939,
-97.100000,0.596126,-5.197187,6.169360,-2.991056,1.333368,2.986157,
-97.300000,0.596404,-3.959428,7.095715,-1.527701,0.905907,2.982139,
-75.800000,0.595955,-4.108676,6.074444,-2.993707,1.416245,2.982668,
-97.100000,0.596119,-3.481687,6.793374,-2.992864,2.982002,2.966793,
-99.000000,0.596108,-4.935096,6.174697,-2.991485,1.308904,3.000000,
-82.800000,0.596108,-5.294598,6.164893,-2.992248,1.247820,2.977324,
-98.200000,0.596406,-4.280944,5.857391,-3.005197,0.735823,2.958244,
-83.700000,0.596034,-3.976342,5.876768,-2.995866,1.346573,2.979059,
-98.200000,0.595957,-2.936735,6.238442,-2.998005,1.146702,2.962871,
-98.900000,0.596108,-4.935096,6.174697,-2.991485,1.308904,1.374312,
-97.100000,0.596092,-4.306516,6.184924,-2.992559,1.240732,2.920055,
-95.700000,0.596498,-5.143084,5.792888,-2.523899,1.527124,2.964955,
-91.900000,0.596394,-4.126590,7.008854,-2.995479,1.394114,2.956906,
-82.300000,0.596015,-6.006660,6.398179,-3.003699,0.666300,2.959626,
-83.900000,0.596108,-6.000000,6.174697,-2.991485,1.308904,2.963939,
-98.300000,0.596110,-5.725727,6.174449,-2.990638,1.313811,2.994609,
-98.100000,0.596156,-5.264282,7.989606,-2.811888,1.349702,2.988906,
-78.700000,0.596193,-4.957720,6.589485,-2.991983,1.364744,2.974635,
-80.600000,0.595945,-5.348494,6.756009,-3.027899,1.658968,2.964194,
-99.700000,0.596108,-4.935096,6.174697,-2.991485,1.308904,3.000000,
-85.500000,0.596121,-5.367764,6.167100,-2.990234,1.356827,2.993042,
-70.500000,0.596789,-3.172715,5.462233,-2.940088,0.967574,2.991240,
-98.400000,0.595877,-4.943285,5.949734,-2.995050,1.399510,2.973343,
-94.300000,0.595958,-2.574406,7.332541,-3.023060,2.955032,2.958591,
-96.900000,0.596108,-4.935096,5.831691,-2.991485,1.308904,2.963939,
-87.000000,0.596093,-4.077773,6.179216,-2.992958,1.261122,2.920227,
-87.300000,0.596517,-3.491176,5.940022,0.728624,1.168269,2.936293,
-77.100000,0.596302,-4.482544,6.274595,-2.995259,1.363771,2.967824,
-99.200000,0.595951,-4.956456,7.233722,-2.988996,0.693700,2.960503,
-97.400000,0.596108,-6.000000,6.174697,-2.991485,1.308904,2.963939,
-91.900000,0.596134,-5.114526,6.167857,-2.988583,1.349871,2.983615,
-99.000000,0.596432,-5.903321,7.570975,-3.026785,1.306223,2.964228,
-97.500000,0.596006,-4.981124,6.315726,-2.992446,1.302158,2.964998,
-94.800000,0.596186,-5.887592,5.640849,-2.975464,0.743555,2.963967,
-98.300000,0.596108,-4.935096,6.174697,-2.991485,1.308904,3.000000,
-83.600000,0.596090,-4.883755,6.171036,-2.991001,1.294808,2.970324,
-87.400000,0.595963,-5.843138,7.635847,-3.004930,1.363255,2.975330,
-97.800000,0.596040,-4.247961,6.589093,-2.996804,1.317105,2.971422,
-90.300000,0.596149,-4.476682,5.301080,-2.995869,0.806945,2.959290,
-98.100000,0.596108,-5.194676,6.174697,-2.991485,1.308904,2.963939,
-89.500000,0.596090,-4.805222,6.178996,-2.993398,1.303294,2.965479,
-97.800000,0.596695,-5.546202,5.327156,-3.027474,1.264945,2.958259,
-98.400000,0.596185,-4.981317,6.412226,-2.995831,1.523513,2.969009,
-97.500000,0.595955,-4.858336,6.895093,-2.993300,1.163417,2.959867,
-82.900000,0.596108,-0.085191,6.174697,-2.991485,1.308904,2.963939,
-97.300000,0.596134,-5.140983,6.175479,-2.988411,1.322248,2.961989,
-96.600000,0.596359,-5.677509,7.125129,-3.002825,1.319690,2.964275,
-91.700000,0.596189,-4.263935,6.430210,-2.992537,1.207980,2.969828,
-98.400000,0.595998,-5.222461,7.998513,-2.987490,1.027460,2.966866,
-97.900000,0.596108,-4.935096,7.847502,-2.991485,1.308904,2.963939,
-97.800000,0.596140,-5.061940,6.170857,-2.993156,1.307224,2.964971,
-88.200000,0.595896,-4.690119,7.763854,-3.025529,1.308196,2.967160,
-84.300000,0.596122,-4.303460,6.430000,-2.995349,1.189842,2.968288,
-90.500000,0.596012,-4.596958,6.594453,-2.989150,1.099313,2.960225,
-86.500000,0.596108,-4.360863,6.174697,-2.991485,1.308904,2.963939,
-81.200000,0.596084,-4.829544,6.174703,-2.992741,1.300912,2.964293,
-96.300000,0.596699,-6.043117,7.059277,-3.023457,1.296165,2.962592,
-97.700000,0.596140,-5.398587,6.258120,-2.995334,1.300200,2.975516,
-97.300000,0.596150,-5.297291,6.723952,-2.992963,0.815578,2.960127,
-98.600000,0.596108,-2.286533,6.174697,-2.991485,1.308904,2.963939,
-83.600000,0.596069,-4.757534,6.177748,-2.990539,1.304948,2.962752,
-86.500000,0.596640,-6.052664,6.732677,-3.012485,1.303596,2.961533,
-95.400000,0.596219,-4.658798,6.763074,-2.994511,1.649438,2.967192,
-78.500000,0.596087,-4.967355,6.819751,-2.991499,0.485002,2.965406,
-98.100000,0.596108,-4.935096,6.174697,-2.991485,0.775336,2.963939,
-95.500000,0.596192,-5.304525,6.170181,-2.991906,1.316327,2.963490,
-97.000000,0.596087,-5.683521,7.043974,-3.022688,1.312433,2.968852,
-98.500000,0.596177,-4.673094,6.337368,-2.995312,1.306789,2.962907,
-99.500000,0.595948,-4.799901,7.061588,-2.987052,1.463534,2.966671,
-92.100000,0.596108,-6.000000,6.174697,-2.991485,1.308904,2.963939,
-89.600000,0.596149,-4.864635,6.174931,-2.991692,1.306862,2.964686,
-96.800000,0.596070,-4.470357,6.927463,-3.028952,1.309939,2.965629,
-95.400000,0.596084,-4.939846,5.994255,-2.992164,1.220616,2.978401,
-83.400000,0.596079,-4.743551,6.742022,-2.990748,1.644242,2.963170,
-82.000000,0.596108,-4.935096,6.174697,-1.357541,1.308904,2.963939,
-88.700000,0.596054,-4.772848,6.176215,-2.991135,1.307778,2.963805,
-98.500000,0.596390,-4.900088,7.040496,-3.028571,1.304414,2.962738,
-97.700000,0.596098,-4.387170,5.982482,-2.993904,1.405319,2.977682,
-98.200000,0.595866,-5.033838,6.660220,-2.986116,1.295140,2.965906,
-88.600000,0.596108,-4.466131,6.174697,-2.991485,1.308904,2.963939,
-82.800000,0.596116,-5.250569,6.173087,-2.991561,1.308547,2.963731,
-95.800000,0.596406,-5.704670,7.182796,-3.010104,1.310495,2.964280,
-88.900000,0.596165,-4.546934,6.444540,-2.996629,1.462955,2.972662,
-88.500000,0.596232,-4.756885,6.766072,-2.994519,1.421086,2.966985,
-99.500000,0.596108,-4.935096,6.174697,-2.991485,0.270020,2.963939,
-98.100000,0.596144,-4.423532,6.174741,-2.991556,1.309720,2.963960,
-97.100000,0.596049,-5.782629,7.754680,-3.023476,1.303010,2.964884,
-83.500000,0.596171,-5.145935,6.393303,-2.991566,1.193834,2.966425,
-98.400000,0.595881,-4.854448,6.356617,-2.992982,1.565394,2.966988,
-82.400000,0.596108,-4.935096,6.174697,-2.991485,1.308904,3.000000,
-94.800000,0.596094,-5.517933,6.175780,-2.991439,1.309902,2.964065,
-96.400000,0.596536,-5.756647,5.572764,-3.021810,1.307701,2.962866,
-97.400000,0.596143,-4.863138,6.470719,-2.990151,1.172381,2.967922,
-99.200000,0.595938,-4.821921,6.660835,-2.985546,1.265335,2.962950,
-98.100000,0.596108,-4.935096,6.174697,-0.501069,1.308904,2.963939,
-93.500000,0.596081,-4.112809,6.174376,-2.991440,1.308037,2.963727,
-99.700000,0.596508,-4.850861,7.955900,-2.999036,1.308739,2.966478,
-94.400000,0.596138,-4.558135,6.439758,-2.998194,1.656631,2.967710,
-96.600000,0.596005,-4.861759,7.289943,-2.988550,1.178937,2.967353,
-97.600000,0.596108,-4.935096,6.174697,-2.991485,3.000000,2.963939,
-97.300000,0.596128,-4.813504,6.173453,-2.991557,1.307439,2.964001,
-86.100000,0.596043,-4.156963,7.960558,-2.973906,1.309742,2.968865,
-88.700000,0.596147,-4.540829,6.286977,-2.990291,1.396457,2.965964,
-98.200000,0.595987,-4.832021,7.484518,-2.993499,1.546795,2.968664,
-83.100000,0.596108,-4.935096,6.174697,-3.000000,1.308904,2.963939,
-94.900000,0.596107,-5.541374,6.174538,-2.991462,1.312012,2.964136,
-92.200000,0.596200,-4.583445,6.232244,-3.027816,1.310054,2.967345,
-92.100000,0.596162,-5.099368,6.540705,-2.997877,1.095105,2.981806,
-96.800000,0.596113,-4.753243,7.277395,-2.980701,1.448365,2.962526,
-95.700000,0.596108,-4.935096,6.174697,-3.000000,1.308904,2.963939,
-85.600000,0.596091,-4.270449,6.175633,-2.991427,1.308494,2.963997,
-96.500000,0.596730,-5.751613,5.267597,-2.961147,1.306958,2.963185,
-91.300000,0.596175,-4.892221,6.563448,-2.997035,1.089043,2.964419,
-99.400000,0.596144,-4.969639,6.684339,-2.983339,1.222101,2.968206,
-98.500000,0.596108,-4.935096,6.174697,-3.000000,1.308904,2.963939,
-99.600000,0.596089,-4.045470,6.174926,-2.991504,1.307521,2.963784,
-93.200000,0.596050,-5.856801,7.934537,-2.998757,1.309097,2.961178,
-83.700000,0.596181,-3.701075,6.439043,-2.989695,1.782243,2.956526,
-92.200000,0.595782,-5.002742,6.399191,-3.025073,1.384870,2.965815,
-98.100000,0.596108,-4.935096,6.526010,-2.991485,1.308904,2.963939,
-94.600000,0.596115,-4.812394,6.173875,-2.991496,1.310005,2.963975,
-96.100000,0.596814,-4.664500,7.928063,-3.010757,1.309926,2.965210,
-89.600000,0.596114,-3.365323,6.476839,-2.988120,1.165997,2.961459,
-98.900000,0.595741,-4.964068,6.580302,-2.981481,1.480063,2.963783,
-89.400000,0.596108,-4.935096,6.174697,-2.991485,3.000000,2.963939,
-97.600000,0.596117,-5.513265,6.175107,-2.991466,1.309044,2.964038,
-86.100000,0.596071,-4.456393,7.984562,-2.991007,1.309655,2.968408,
-78.200000,0.596164,-4.860581,6.688322,-3.006939,1.173949,2.978747,
-99.300000,0.596282,-4.647925,7.155950,-2.971691,1.317297,2.967529,
-81.500000,0.596108,-4.935096,6.174697,-2.991485,1.123219,2.963939,
-92.600000,0.596100,-4.345279,6.175322,-2.991487,1.307935,2.963985,
-99.800000,0.595778,-5.164864,5.483231,-2.978200,1.307235,2.967542,
-98.300000,0.596151,-5.722528,6.062632,-3.023776,1.690111,2.979756,
-89.900000,0.596339,-4.528845,6.784197,-3.029542,1.288603,2.966036,
-97.800000,0.595778,-5.164864,5.483231,-2.974488,1.307235,2.967542,
-98.000000,0.595868,-4.357844,5.966305,-2.977920,1.308238,2.963924,
-95.800000,0.595597,-5.601892,5.002074,-2.970300,1.305742,2.967008,
-81.700000,0.596135,-3.846852,6.451302,-2.991536,1.097692,2.961984,
-99.700000,0.595473,-5.819187,6.377449,-2.955705,1.628609,2.968391,
-96.300000,0.561365,-5.164864,5.483231,-2.978200,1.307235,2.967542,
-93.200000,0.595680,-5.838264,6.005694,-2.979815,1.308461,2.968955,
-93.800000,0.595750,-5.723572,5.076290,-2.971895,1.306237,2.967019,
-83.600000,0.595773,-3.284370,6.055898,-2.949732,1.455949,2.961636,
-94.700000,0.594735,-6.025992,5.528646,-2.923197,1.852355,2.969897,
-83.000000,0.595778,-6.000000,5.483231,-2.978200,1.307235,2.967542,
-99.300000,0.596334,-5.348931,5.647610,-2.991351,1.308767,2.968282,
-80.600000,0.595836,-4.640089,6.016834,-2.989086,1.308266,2.967756,
-93.600000,0.596522,-5.867756,5.357644,-2.985029,1.448032,2.968371,
-96.300000,0.595944,-5.507347,6.027316,-2.981686,0.709425,2.966302,
-93.500000,0.595778,-5.164864,5.483231,-2.978200,0.500367,2.967542,
-81.900000,0.596333,-4.241816,5.207157,-2.995457,1.307037,2.965157,
-92.300000,0.595752,-4.889705,5.423691,-2.973544,1.307730,2.967669,
-95.900000,0.596141,-6.042681,5.450128,-3.017494,1.277967,2.984007,
